date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:40	2004/2004	---M--	200	added ('OK')	text/html	etag:%227d4-49e5a3a2b3e46%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_rela.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_rela.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:40	6911/6911	---M--	200	added ('OK')	text/html	etag:%221aff-49e5a35ff203d%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x62.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x62.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:40	17868/17868	---M--	200	added ('OK')	text/html	etag:%2245cc-49e5a39cfaf57%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x63.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x63.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:41	4011/4011	---M--	200	added ('OK')	text/html	etag:%22fab-49e5a414308d0%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x64.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x64.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:41	5530/5530	---M--	200	added ('OK')	text/html	etag:%22159a-49e5a3b2ea396%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x65.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x65.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:41	7571/7571	---M--	200	added ('OK')	text/html	etag:%221d93-49e5a3f6a031f%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x66.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x66.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:41	8502/8502	---M--	200	added ('OK')	text/html	etag:%222136-49e5a3870bb93%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x67.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x67.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:42	5857/5857	---M--	200	added ('OK')	text/html	etag:%2216e1-49e5a3d90fd34%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x68.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x68.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:42	9481/9481	---M--	200	added ('OK')	text/html	etag:%222509-49e5a3eff33ab%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x69.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x69.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:42	3912/3912	---M--	200	added ('OK')	text/html	etag:%22f48-49e5a361da5a6%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6a.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6a.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:43	4652/4652	---M--	200	added ('OK')	text/html	etag:%22122c-49e5a37304c84%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6b.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6b.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:43	6008/6008	---M--	200	added ('OK')	text/html	etag:%221778-49e5a3aa54ec3%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6c.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6c.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:43	35976/35976	---M--	200	added ('OK')	text/html	etag:%228c88-49e5a3964e003%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6d.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6d.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:44	6088/6088	---M--	200	added ('OK')	text/html	etag:%2217c8-49e5a378bda16%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6e.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6e.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:45	9828/9828	---M--	200	added ('OK')	text/html	etag:%222664-49e5a3fe414fd%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6f.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x6f.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:45	7610/7610	---M--	200	added ('OK')	text/html	etag:%221dba-49e5a3d727938%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x70.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x70.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:45	8223/8223	---M--	200	added ('OK')	text/html	etag:%22201f-49e5a3e1a5152%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x72.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x72.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:45	14663/14663	---M--	200	added ('OK')	text/html	etag:%223947-49e5a406d6960%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x73.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x73.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:46	6318/6318	---M--	200	added ('OK')	text/html	etag:%2218ae-49e5a3ae25924%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x74.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x74.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:47	6406/6406	---M--	200	added ('OK')	text/html	etag:%221906-49e5a3f79456d%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x75.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x75.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:47	3679/3679	---M--	200	added ('OK')	text/html	etag:%22e5f-49e5a404ee5ff%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x76.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x76.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:47	4835/4835	---M--	200	added ('OK')	text/html	etag:%2212e3-49e5a36887483%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x77.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x77.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:47	3963/3963	---M--	200	added ('OK')	text/html	etag:%22f7b-49e5a39b12b67%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x78.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x78.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:47	6234/6234	---M--	200	added ('OK')	text/html	etag:%22185a-49e5a3c414ba2%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x7e.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/functions_0x7e.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:48	19059/19059	---M--	200	added ('OK')	text/html	etag:%224a73-49e5a41db9f4c%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/globals.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/globals.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:48	10200/10200	---M--	200	added ('OK')	text/html	etag:%2227d8-49e5a3dfbcfcd%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/todo.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/todo.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:49	1899/1899	---M--	200	added ('OK')	text/html	etag:%2276b-49e5a3974233c%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/bug.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/bug.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:52	35893/35893	---M--	200	added ('OK')	text/html	etag:%228c35-49e5a4227ea4f%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBoard-members.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/classGoBoard-members.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:53	309132/309132	---M--	200	added ('OK')	text/html	etag:%224b78c-49e5a3a684623%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoard_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoard_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:57	7437/7437	---M--	200	added ('OK')	text/html	etag:%221d0d-49e5a3fc5905b%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoInit_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoInit_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:57	201380/201380	---M--	200	added ('OK')	text/html	etag:%22312a4-49e5a41cc5db7%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoard_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoard_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:54:58	94030/94030	---M--	200	added ('OK')	text/html	etag:%2216f4e-49e5a40d8394d%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSafetyUtil_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSafetyUtil_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:00	56805/56805	---M--	200	added ('OK')	text/html	etag:%22dde5-49e5a374ed1af%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegionBoard_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegionBoard_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:02	205886/205886	---M--	200	added ('OK')	text/html	etag:%223243e-49e5a3992a684%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegion_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegion_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:04	21335/21335	---M--	200	added ('OK')	text/html	etag:%225357-49e5a3fd4d325%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBlock_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBlock_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:07	296410/296410	---M--	200	added ('OK')	text/html	etag:%22485da-49e5a38bd06c5%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGtpEngine_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGtpEngine_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:09	38678/38678	---M--	200	added ('OK')	text/html	etag:%229716-49e5a3b00dd8d%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegionUtil_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegionUtil_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:09	29232/29232	---M--	200	added ('OK')	text/html	etag:%227230-49e5a3cac1e12%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoChain_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoChain_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:11	30846/30846	---M--	200	added ('OK')	text/html	etag:%22787e-49e5a4030608d%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSafetyCommands_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSafetyCommands_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:12	33983/33983	---M--	200	added ('OK')	text/html	etag:%2284bf-49e5a3711c848%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBlock_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBlock_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:14	137426/137426	---M--	200	added ('OK')	text/html	etag:%22218d2-49e5a37028649%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoEyeUtil_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoEyeUtil_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:14	177049/177049	---M--	200	added ('OK')	text/html	etag:%222b399-49e5a3b9975df%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardUtil_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardUtil_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:16	7697/7697	---M--	200	added ('OK')	text/html	etag:%221e11-49e5a3f97c9f8%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoTimeControl_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoTimeControl_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:16	19954/19954	---M--	200	added ('OK')	text/html	etag:%224df2-49e5a375e143c%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGtpExtraCommands_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGtpExtraCommands_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:17	49819/49819	---M--	200	added ('OK')	text/html	etag:%22c29b-49e5a37c8e2fb%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoEyeUtil_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoEyeUtil_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:18	132237/132237	---M--	200	added ('OK')	text/html	etag:%222048d-49e5a3ab492be%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegionBoard_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegionBoard_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:20	28757/28757	---M--	200	added ('OK')	text/html	etag:%227055-49e5a38152ed3%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoAssertBoardRestored_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoAssertBoardRestored_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:21	106171/106171	---M--	200	added ('OK')	text/html	etag:%2219ebb-49e5a3c9cda7e%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoLadder_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoLadder_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:23	34009/34009	---M--	200	added ('OK')	text/html	etag:%2284d9-49e5a4002999a%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRules_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRules_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:23	12876/12876	---M--	200	added ('OK')	text/html	etag:%22324c-49e5a3a7788ff%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardCheckPerformance_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardCheckPerformance_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:24	14504/14504	---M--	200	added ('OK')	text/html	etag:%2238a8-49e5a39cfaf5e%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSetupUtil_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSetupUtil_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:25	38699/38699	---M--	200	added ('OK')	text/html	etag:%22972b-49e5a37aa5e41%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGtpCommandUtil_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGtpCommandUtil_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:26	17107/17107	---M--	200	added ('OK')	text/html	etag:%2242d3-49e5a40211e7e%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoStaticLadder_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoStaticLadder_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:27	97236/97236	---M--	200	added ('OK')	text/html	etag:%2217bd4-49e5a405e270a%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGame_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoGame_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:28	20726/20726	---M--	200	added ('OK')	text/html	etag:%2250f6-49e5a3ac3d586%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardSynchronizer_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardSynchronizer_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:28	16533/16533	---M--	200	added ('OK')	text/html	etag:%224095-49e5a3eeff17a%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSafetySolver_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSafetySolver_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:30	59130/59130	---M--	200	added ('OK')	text/html	etag:%22e6fa-49e5a3e669cc2%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoAutoBook_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoAutoBook_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:31	12344/12344	---M--	200	added ('OK')	text/html	etag:%223038-49e5a39fd78f0%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSearch_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSearch_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:31	80415/80415	---M--	200	added ('OK')	text/html	etag:%2213a1f-49e5a3c320a47%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBook_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBook_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:33	12385/12385	---M--	200	added ('OK')	text/html	etag:%223061-49e5a3b2ea3d3%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSetup_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoSetup_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:33	24261/24261	---M--	200	added ('OK')	text/html	etag:%225ec5-49e5a39def1c5%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardUpdater_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardUpdater_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:34	6072/6072	---M--	200	added ('OK')	text/html	etag:%2217b8-49e5a41fa23dc%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardRestorer_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardRestorer_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:34	2889/2889	---M--	200	added ('OK')	text/html	etag:%22b49-49e5a4c687066%22	http://fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/namespaceSgMoveUtil.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/smartgame-doc/namespaceSgMoveUtil.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:35	10463/10463	---M--	200	added ('OK')	text/html	etag:%2228df-49e5a3b7aeeac%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardHistory_8cpp_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoBoardHistory_8cpp_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:35	13545/13545	---M--	200	added ('OK')	text/html	etag:%2234e9-49e5a3a49c182%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoPlayerMove_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoPlayerMove_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
11:55:36	71474/71474	---M--	200	added ('OK')	text/html	etag:%2211732-49e5a3833b382%22	http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegion_8h_source.html	C:/Users/quentin/Dropbox/Go%20AI/Fuego/Fuego%20Documentation/fuego.sourceforge.net/fuego-doc-1.1/go-doc/GoRegion_8h_source.html	(from http://fuego.sourceforge.net/fuego-doc-1.1/go-doc/index.html)
